study_name,instrument_name,question_name,concept_name
soep-is,soep-is-2016-f,Q21,hzahl
soep-is,soep-is-2016-f,Q22,he01
soep-is,soep-is-2016-f,Q23,he02
soep-is,soep-is-2016-f,Q24,hzahl1
soep-is,soep-is-2016-f,Q25,he03
soep-is,soep-is-2016-f,Q26,he04
soep-is,soep-is-2016-f,Q27,he16
soep-is,soep-is-2016-f,Q28,he05
soep-is,soep-is-2016-f,Q29,he06
soep-is,soep-is-2016-f,Q30,he07
soep-is,soep-is-2016-f,Q31,hverm1
soep-is,soep-is-2016-f,Q32,hverm2
soep-is,soep-is-2016-f,Q33,hverm3a
soep-is,soep-is-2016-f,Q34,hverm3
soep-is,soep-is-2016-f,Q35,hverm4a
soep-is,soep-is-2016-f,Q36,hverm4
soep-is,soep-is-2016-f,Q37,hkred1
soep-is,soep-is-2016-f,Q38,hkred2
soep-is,soep-is-2016-f,Q39,hwa
soep-is,soep-is-2016-f,Q40,hzins1
soep-is,soep-is-2016-f,Q40,hzinswn
soep-is,soep-is-2016-f,Q41,hzins2
soep-is,soep-is-2016-f,Q42,hdkg1
soep-is,soep-is-2016-f,Q42,hdkz1
soep-is,soep-is-2016-f,Q42,hdbg1
soep-is,soep-is-2016-f,Q42,hdag1
soep-is,soep-is-2016-f,Q42,hdpg1
soep-is,soep-is-2016-f,Q42,hdsh1
soep-is,soep-is-2016-f,Q42,hdgs1
soep-is,soep-is-2016-f,Q42,hdwg1
soep-is,soep-is-2016-f,Q43,hdkg2
soep-is,soep-is-2016-f,Q44,hdkg3
soep-is,soep-is-2016-f,Q45,hdkz2
soep-is,soep-is-2016-f,Q46,hdbg2
soep-is,soep-is-2016-f,Q47,hdag2
soep-is,soep-is-2016-f,Q48,hdpg2
soep-is,soep-is-2016-f,Q49,hdsh2
soep-is,soep-is-2016-f,Q50,hdgs2
soep-is,soep-is-2016-f,Q51,hdwg2
soep-is,soep-is-2016-f,Q52,hnetto
soep-is,soep-is-2016-f,Q53,znetto_xx1
soep-is,soep-is-2016-f,Q54,znetto_xx2
soep-is,soep-is-2016-f,Q55,znetto_xx3
soep-is,soep-is-2016-f,Q56,znetto_xx4
soep-is,soep-is-2016-f,Q57,znetto_xx5
soep-is,soep-is-2016-f,Q58,hspar_xx
soep-is,soep-is-2016-f,Q59,hspar2a
soep-is,soep-is-2016-f,Q60,hspar2b
soep-is,soep-is-2016-f,Q61,hpfleg
soep-is,soep-is-2016-f,Q62,hpl
soep-is,soep-is-2016-f,Q63,hpstuf
soep-is,soep-is-2016-f,Q64,pzuf01
soep-is,soep-is-2016-f,Q64,pzuf20
soep-is,soep-is-2016-f,Q64,pzuf02
soep-is,soep-is-2016-f,Q64,pzuf03
soep-is,soep-is-2016-f,Q64,pzuf04
soep-is,soep-is-2016-f,Q64,pzuf05
soep-is,soep-is-2016-f,Q64,pzuf07
soep-is,soep-is-2016-f,Q64,pzuf08
soep-is,soep-is-2016-f,Q64,pzuf09
soep-is,soep-is-2016-f,Q64,pzuf13
soep-is,soep-is-2016-f,Q64,pzuf14
soep-is,soep-is-2016-f,Q64,pzuf10
soep-is,soep-is-2016-f,Q65,ip01
soep-is,soep-is-2016-f,Q66,ip02__1_2_3_4
soep-is,soep-is-2016-f,Q67,ip03__1_2_3_4
soep-is,soep-is-2016-f,Q68,ip04__1_2_3_4
soep-is,soep-is-2016-f,Q69,ip04a__1_2_3_4
soep-is,soep-is-2016-f,Q70,ip05__1_2_3_4
soep-is,soep-is-2016-f,Q71,ip06__1_2_3_4
soep-is,soep-is-2016-f,Q72,ip07w__1_2_3_4
soep-is,soep-is-2016-f,Q72,ip07sa__1_2_3_4
soep-is,soep-is-2016-f,Q72,ip07so__1_2_3_4
soep-is,soep-is-2016-f,Q73,ip08__1_2_3_4
soep-is,soep-is-2016-f,Q74,ip08a1
soep-is,soep-is-2016-f,Q74,ip08a2
soep-is,soep-is-2016-f,Q74,ip08a3
soep-is,soep-is-2016-f,Q74,ip08a4
soep-is,soep-is-2016-f,Q74,ip08a5
soep-is,soep-is-2016-f,Q74,ip08wn
soep-is,soep-is-2016-f,Q74,ip08ka
soep-is,soep-is-2016-f,Q75,ip10__1_2_3_4
soep-is,soep-is-2016-f,Q76,ieaa011
soep-is,soep-is-2016-f,Q76,ieaa012
soep-is,soep-is-2016-f,Q76,ieaa013
soep-is,soep-is-2016-f,Q77,ieaa021
soep-is,soep-is-2016-f,Q77,ieaa022
soep-is,soep-is-2016-f,Q77,ieaa023
soep-is,soep-is-2016-f,Q78,ieaa031
soep-is,soep-is-2016-f,Q78,ieaa032
soep-is,soep-is-2016-f,Q79,a04
soep-is,soep-is-2016-f,Q80,pgef1
soep-is,soep-is-2016-f,Q80,pgef2
soep-is,soep-is-2016-f,Q80,pgef3
soep-is,soep-is-2016-f,Q80,pgef4
soep-is,soep-is-2016-f,Q82,it01
soep-is,soep-is-2016-f,Q83,it02
soep-is,soep-is-2016-f,Q84,it03
soep-is,soep-is-2016-f,Q85,it04
soep-is,soep-is-2016-f,Q86,it05
soep-is,soep-is-2016-f,Q87,pgwert
soep-is,soep-is-2016-f,Q89,iwa01
soep-is,soep-is-2016-f,Q90,iwa0201
soep-is,soep-is-2016-f,Q90,iwa0202
soep-is,soep-is-2016-f,Q90,iwa0203
soep-is,soep-is-2016-f,Q90,iwa0204
soep-is,soep-is-2016-f,Q90,iwa0205
soep-is,soep-is-2016-f,Q90,iwa0206
soep-is,soep-is-2016-f,Q90,iwa0207
soep-is,soep-is-2016-f,Q90,iwa0208
soep-is,soep-is-2016-f,Q90,iwa0209
soep-is,soep-is-2016-f,Q90,iwa0210
soep-is,soep-is-2016-f,Q90,iwa0211
soep-is,soep-is-2016-f,Q90,iwa02ka
soep-is,soep-is-2016-f,Q91,iwa0301
soep-is,soep-is-2016-f,Q91,iwa0302
soep-is,soep-is-2016-f,Q91,iwa0303
soep-is,soep-is-2016-f,Q91,iwa0304
soep-is,soep-is-2016-f,Q91,iwa0305
soep-is,soep-is-2016-f,Q91,iwa0306
soep-is,soep-is-2016-f,Q91,iwa0307
soep-is,soep-is-2016-f,Q91,iwa0308
soep-is,soep-is-2016-f,Q91,iwa0309
soep-is,soep-is-2016-f,Q91,iwa0310
soep-is,soep-is-2016-f,Q91,iwa0311
soep-is,soep-is-2016-f,Q91,iwa0312
soep-is,soep-is-2016-f,Q91,iwa03ka
soep-is,soep-is-2016-f,Q92,iwa0401
soep-is,soep-is-2016-f,Q92,iwa0402
soep-is,soep-is-2016-f,Q92,iwa0403
soep-is,soep-is-2016-f,Q92,iwa0404
soep-is,soep-is-2016-f,Q92,iwa0405
soep-is,soep-is-2016-f,Q92,iwa0406
soep-is,soep-is-2016-f,Q92,iwa0407
soep-is,soep-is-2016-f,Q92,iwa0408
soep-is,soep-is-2016-f,Q92,iwa0409
soep-is,soep-is-2016-f,Q92,iwa0410
soep-is,soep-is-2016-f,Q92,iwa0411
soep-is,soep-is-2016-f,Q92,iwa0412
soep-is,soep-is-2016-f,Q92,iwa0413
soep-is,soep-is-2016-f,Q92,iwa04ka
soep-is,soep-is-2016-f,Q93,iwa05
soep-is,soep-is-2016-f,Q94,iwa0601
soep-is,soep-is-2016-f,Q94,iwa0602
soep-is,soep-is-2016-f,Q94,iwa0603
soep-is,soep-is-2016-f,Q94,iwa0604
soep-is,soep-is-2016-f,Q94,iwa0605
soep-is,soep-is-2016-f,Q94,iwa0606
soep-is,soep-is-2016-f,Q94,iwa0607
soep-is,soep-is-2016-f,Q94,iwa0608
soep-is,soep-is-2016-f,Q94,iwa0609
soep-is,soep-is-2016-f,Q94,iwa0610
soep-is,soep-is-2016-f,Q94,iwa0611
soep-is,soep-is-2016-f,Q94,iwa06ka
soep-is,soep-is-2016-f,Q95,iwa0701
soep-is,soep-is-2016-f,Q95,iwa0702
soep-is,soep-is-2016-f,Q95,iwa0703
soep-is,soep-is-2016-f,Q95,iwa0704
soep-is,soep-is-2016-f,Q95,iwa0705
soep-is,soep-is-2016-f,Q95,iwa0706
soep-is,soep-is-2016-f,Q95,iwa0707
soep-is,soep-is-2016-f,Q95,iwa0708
soep-is,soep-is-2016-f,Q95,iwa0709
soep-is,soep-is-2016-f,Q95,iwa0710
soep-is,soep-is-2016-f,Q95,iwa0711
soep-is,soep-is-2016-f,Q95,iwa0712
soep-is,soep-is-2016-f,Q95,iwa07ka
soep-is,soep-is-2016-f,Q96,iwa0801
soep-is,soep-is-2016-f,Q96,iwa0802
soep-is,soep-is-2016-f,Q96,iwa0803
soep-is,soep-is-2016-f,Q96,iwa0804
soep-is,soep-is-2016-f,Q96,iwa0805
soep-is,soep-is-2016-f,Q96,iwa0806
soep-is,soep-is-2016-f,Q96,iwa0807
soep-is,soep-is-2016-f,Q96,iwa0808
soep-is,soep-is-2016-f,Q96,iwa0809
soep-is,soep-is-2016-f,Q96,iwa0810
soep-is,soep-is-2016-f,Q96,iwa0811
soep-is,soep-is-2016-f,Q96,iwa0812
soep-is,soep-is-2016-f,Q96,iwa08ka
soep-is,soep-is-2016-f,Q97,iwa09
soep-is,soep-is-2016-f,Q98,iwa1001
soep-is,soep-is-2016-f,Q98,iwa1002
soep-is,soep-is-2016-f,Q98,iwa1003
soep-is,soep-is-2016-f,Q98,iwa1004
soep-is,soep-is-2016-f,Q98,iwa1005
soep-is,soep-is-2016-f,Q98,iwa1006
soep-is,soep-is-2016-f,Q98,iwa1007
soep-is,soep-is-2016-f,Q98,iwa1008
soep-is,soep-is-2016-f,Q98,iwa1009
soep-is,soep-is-2016-f,Q98,iwa1010
soep-is,soep-is-2016-f,Q98,iwa1011
soep-is,soep-is-2016-f,Q98,iwa10ka
soep-is,soep-is-2016-f,Q99,iwa1101
soep-is,soep-is-2016-f,Q99,iwa1102
soep-is,soep-is-2016-f,Q99,iwa1103
soep-is,soep-is-2016-f,Q99,iwa1104
soep-is,soep-is-2016-f,Q99,iwa1105
soep-is,soep-is-2016-f,Q99,iwa1106
soep-is,soep-is-2016-f,Q99,iwa1107
soep-is,soep-is-2016-f,Q99,iwa1108
soep-is,soep-is-2016-f,Q99,iwa1109
soep-is,soep-is-2016-f,Q99,iwa1110
soep-is,soep-is-2016-f,Q99,iwa1112
soep-is,soep-is-2016-f,Q99,iwa1113
soep-is,soep-is-2016-f,Q99,iwa11ka
soep-is,soep-is-2016-f,Q100,iwa1201
soep-is,soep-is-2016-f,Q100,iwa1202
soep-is,soep-is-2016-f,Q100,iwa1203
soep-is,soep-is-2016-f,Q100,iwa1204
soep-is,soep-is-2016-f,Q100,iwa1205
soep-is,soep-is-2016-f,Q100,iwa1206
soep-is,soep-is-2016-f,Q100,iwa1207
soep-is,soep-is-2016-f,Q100,iwa1208
soep-is,soep-is-2016-f,Q100,iwa1209
soep-is,soep-is-2016-f,Q100,iwa1210
soep-is,soep-is-2016-f,Q100,iwa1211
soep-is,soep-is-2016-f,Q100,iwa1212
soep-is,soep-is-2016-f,Q100,iwa1213
soep-is,soep-is-2016-f,Q100,iwa12ka
soep-is,soep-is-2016-f,Q101,iwa13
soep-is,soep-is-2016-f,Q102,iwa1401
soep-is,soep-is-2016-f,Q102,iwa1402
soep-is,soep-is-2016-f,Q102,iwa1403
soep-is,soep-is-2016-f,Q102,iwa1404
soep-is,soep-is-2016-f,Q102,iwa1405
soep-is,soep-is-2016-f,Q102,iwa1406
soep-is,soep-is-2016-f,Q102,iwa1407
soep-is,soep-is-2016-f,Q102,iwa1408
soep-is,soep-is-2016-f,Q102,iwa1409
soep-is,soep-is-2016-f,Q102,iwa1410
soep-is,soep-is-2016-f,Q102,iwa1411
soep-is,soep-is-2016-f,Q102,iwa14ka
soep-is,soep-is-2016-f,Q103,iwa1501
soep-is,soep-is-2016-f,Q103,iwa1502
soep-is,soep-is-2016-f,Q103,iwa1503
soep-is,soep-is-2016-f,Q103,iwa1504
soep-is,soep-is-2016-f,Q103,iwa1505
soep-is,soep-is-2016-f,Q103,iwa1506
soep-is,soep-is-2016-f,Q103,iwa1507
soep-is,soep-is-2016-f,Q103,iwa1508
soep-is,soep-is-2016-f,Q103,iwa1509
soep-is,soep-is-2016-f,Q103,iwa1510
soep-is,soep-is-2016-f,Q103,iwa1511
soep-is,soep-is-2016-f,Q103,iwa1512
soep-is,soep-is-2016-f,Q103,iwa15ka
soep-is,soep-is-2016-f,Q104,iwa1601
soep-is,soep-is-2016-f,Q104,iwa1602
soep-is,soep-is-2016-f,Q104,iwa1603
soep-is,soep-is-2016-f,Q104,iwa1604
soep-is,soep-is-2016-f,Q104,iwa1605
soep-is,soep-is-2016-f,Q104,iwa1606
soep-is,soep-is-2016-f,Q104,iwa1607
soep-is,soep-is-2016-f,Q104,iwa1608
soep-is,soep-is-2016-f,Q104,iwa1609
soep-is,soep-is-2016-f,Q104,iwa1610
soep-is,soep-is-2016-f,Q104,iwa1611
soep-is,soep-is-2016-f,Q104,iwa1612
soep-is,soep-is-2016-f,Q104,iwa1613
soep-is,soep-is-2016-f,Q104,iwa16ka
soep-is,soep-is-2016-f,Q105,prisk
soep-is,soep-is-2016-f,Q106,pwich1
soep-is,soep-is-2016-f,Q106,pwich2
soep-is,soep-is-2016-f,Q106,pwich3
soep-is,soep-is-2016-f,Q106,pwich4
soep-is,soep-is-2016-f,Q106,pwich5
soep-is,soep-is-2016-f,Q106,pwich6
soep-is,soep-is-2016-f,Q106,pwich7
soep-is,soep-is-2016-f,Q106,pwich8
soep-is,soep-is-2016-f,Q106,pwich9
soep-is,soep-is-2016-f,Q107,ppol1
soep-is,soep-is-2016-f,Q108,ppol2
soep-is,soep-is-2016-f,Q109,ppol3
soep-is,soep-is-2016-f,Q110,ppol4
soep-is,soep-is-2016-f,Q111,simw11a
soep-is,soep-is-2016-f,Q111,simw12a
soep-is,soep-is-2016-f,Q111,simw13a
soep-is,soep-is-2016-f,Q111,simw14a
soep-is,soep-is-2016-f,Q111,simw15a
soep-is,soep-is-2016-f,Q111,simw16a
soep-is,soep-is-2016-f,Q112,simw21a
soep-is,soep-is-2016-f,Q112,simw22a
soep-is,soep-is-2016-f,Q112,simw23a
soep-is,soep-is-2016-f,Q112,simw24a
soep-is,soep-is-2016-f,Q112,simw25a
soep-is,soep-is-2016-f,Q112,simw26a
soep-is,soep-is-2016-f,Q113,simw31a
soep-is,soep-is-2016-f,Q113,simw32a
soep-is,soep-is-2016-f,Q113,simw33a
soep-is,soep-is-2016-f,Q113,simw34a
soep-is,soep-is-2016-f,Q113,simw35a
soep-is,soep-is-2016-f,Q113,simw36a
soep-is,soep-is-2016-f,Q114,simw41a
soep-is,soep-is-2016-f,Q114,simw42a
soep-is,soep-is-2016-f,Q114,simw43a
soep-is,soep-is-2016-f,Q114,simw44a
soep-is,soep-is-2016-f,Q114,simw45a
soep-is,soep-is-2016-f,Q114,simw46a
soep-is,soep-is-2016-f,Q115,simw51a
soep-is,soep-is-2016-f,Q115,simw52a
soep-is,soep-is-2016-f,Q115,simw53a
soep-is,soep-is-2016-f,Q115,simw54a
soep-is,soep-is-2016-f,Q115,simw55a
soep-is,soep-is-2016-f,Q115,simw56a
soep-is,soep-is-2016-f,Q116,simw61a
soep-is,soep-is-2016-f,Q116,simw62a
soep-is,soep-is-2016-f,Q116,simw63a
soep-is,soep-is-2016-f,Q116,simw64a
soep-is,soep-is-2016-f,Q116,simw65a
soep-is,soep-is-2016-f,Q116,simw66a
soep-is,soep-is-2016-f,Q117,simw71a
soep-is,soep-is-2016-f,Q117,simw72a
soep-is,soep-is-2016-f,Q117,simw73a
soep-is,soep-is-2016-f,Q117,simw74a
soep-is,soep-is-2016-f,Q117,simw75a
soep-is,soep-is-2016-f,Q117,simw76a
soep-is,soep-is-2016-f,Q118,simw81a
soep-is,soep-is-2016-f,Q118,simw82a
soep-is,soep-is-2016-f,Q118,simw83a
soep-is,soep-is-2016-f,Q118,simw84a
soep-is,soep-is-2016-f,Q118,simw85a
soep-is,soep-is-2016-f,Q118,simw86a
soep-is,soep-is-2016-f,Q119,simfinhil1
soep-is,soep-is-2016-f,Q119,simfinhil2
soep-is,soep-is-2016-f,Q120,simhilbet1
soep-is,soep-is-2016-f,Q120,simhilbet2
soep-is,soep-is-2016-f,Q120,simhilbet3
soep-is,soep-is-2016-f,Q121,simbedunt1
soep-is,soep-is-2016-f,Q121,simbedunt2
soep-is,soep-is-2016-f,Q121,simbedunt3
soep-is,soep-is-2016-f,Q121,simbedunt4
soep-is,soep-is-2016-f,Q121,simbedunt5
soep-is,soep-is-2016-f,Q121,simbedunt6
soep-is,soep-is-2016-f,Q121,simbedunt7
soep-is,soep-is-2016-f,Q121,simbedunt8
soep-is,soep-is-2016-f,Q121,simbedunt9
soep-is,soep-is-2016-f,Q121,simbedunt10
soep-is,soep-is-2016-f,Q122,iwd0101
soep-is,soep-is-2016-f,Q122,iwd0102
soep-is,soep-is-2016-f,Q122,iwd0103
soep-is,soep-is-2016-f,Q122,iwd0104
soep-is,soep-is-2016-f,Q122,iwd0105
soep-is,soep-is-2016-f,Q122,iwd0106
soep-is,soep-is-2016-f,Q122,iwd0107
soep-is,soep-is-2016-f,Q122,iwd0108
soep-is,soep-is-2016-f,Q122,iwd0109
soep-is,soep-is-2016-f,Q122,iwd0110
soep-is,soep-is-2016-f,Q122,iwd0111
soep-is,soep-is-2016-f,Q123,iwd02
soep-is,soep-is-2016-f,Q124,iwd0301
soep-is,soep-is-2016-f,Q124,iwd0302
soep-is,soep-is-2016-f,Q124,iwd0303
soep-is,soep-is-2016-f,Q124,iwd0304
soep-is,soep-is-2016-f,Q124,iwd0305
soep-is,soep-is-2016-f,Q124,iwd0306
soep-is,soep-is-2016-f,Q124,iwd0307
soep-is,soep-is-2016-f,Q124,iwd0308
soep-is,soep-is-2016-f,Q124,iwd0309
soep-is,soep-is-2016-f,Q124,iwd0310
soep-is,soep-is-2016-f,Q125,psta1
soep-is,soep-is-2016-f,Q126,pp__nat_natnr
soep-is,soep-is-2016-f,Q127,pfamst
soep-is,soep-is-2016-f,Q128,pp1
soep-is,soep-is-2016-f,Q129,pp2
soep-is,soep-is-2016-f,Q130,pp__nam_nr
soep-is,soep-is-2016-f,Q131,lsta1
soep-is,soep-is-2016-f,Q132,lsta__2_nr
soep-is,soep-is-2016-f,Q133,lzug01
soep-is,soep-is-2016-f,Q134,lsta1a
soep-is,soep-is-2016-f,Q135,lp__nat_natnr
soep-is,soep-is-2016-f,Q136,lsta5
soep-is,soep-is-2016-f,Q138,lp1a
soep-is,soep-is-2016-f,Q139,lpja
soep-is,soep-is-2016-f,Q140,lp2a
soep-is,soep-is-2016-f,Q141,lpleb1a
soep-is,soep-is-2016-f,Q142,lpleb5a
soep-is,soep-is-2016-f,Q143,lpleb3a
soep-is,soep-is-2016-f,Q144,lehea
soep-is,soep-is-2016-f,Q145,lehe1a
soep-is,soep-is-2016-f,Q146,lehe2a
soep-is,soep-is-2016-f,Q147,lehe3a
soep-is,soep-is-2016-f,Q148,lehe2a1
soep-is,soep-is-2016-f,Q149,lp1__b_c_d
soep-is,soep-is-2016-f,Q150,lpj__b_c_d
soep-is,soep-is-2016-f,Q151,lpend1__b_c_d
soep-is,soep-is-2016-f,Q152,lpend2__b_c_d
soep-is,soep-is-2016-f,Q153,lp2__b_c_d
soep-is,soep-is-2016-f,Q154,lpleb1__b_c_d
soep-is,soep-is-2016-f,Q155,lpleb5__b_c_d
soep-is,soep-is-2016-f,Q156,lpleb3__b_c_d
soep-is,soep-is-2016-f,Q157,lehe__b_c_d
soep-is,soep-is-2016-f,Q158,lehe1__b_c_d
soep-is,soep-is-2016-f,Q159,lehe2__b_c_d
soep-is,soep-is-2016-f,Q160,lehe3__b_c_d
soep-is,soep-is-2016-f,Q161,lehe2__b_c_d
soep-is,soep-is-2016-f,Q164,iev003
soep-is,soep-is-2016-f,Q165,iev002
soep-is,soep-is-2016-f,Q166,iev003a
soep-is,soep-is-2016-f,Q167,iev003b
soep-is,soep-is-2016-f,Q168,iev004
soep-is,soep-is-2016-f,Q169,iev005
soep-is,soep-is-2016-f,Q170,lgesch3
soep-is,soep-is-2016-f,Q170,lgesch2
soep-is,soep-is-2016-f,Q170,lgesch1
soep-is,soep-is-2016-f,Q171,lgesch5
soep-is,soep-is-2016-f,Q171,lgesch6
soep-is,soep-is-2016-f,Q171,lgesch7
soep-is,soep-is-2016-f,Q171,lgesch8
soep-is,soep-is-2016-f,Q171,lgesch4
soep-is,soep-is-2016-f,Q172,lkh03
soep-is,soep-is-2016-f,Q172,lkh04
soep-is,soep-is-2016-f,Q172,lkh05
soep-is,soep-is-2016-f,Q172,lkh06
soep-is,soep-is-2016-f,Q172,lkh07
soep-is,soep-is-2016-f,Q172,lkh08
soep-is,soep-is-2016-f,Q172,lkh09
soep-is,soep-is-2016-f,Q172,lkh10
soep-is,soep-is-2016-f,Q173,lwied
soep-is,soep-is-2016-f,Q174,l2wohn1
soep-is,soep-is-2016-f,Q175,l2wohn3
soep-is,soep-is-2016-f,Q176,hknam__a_b_c_d_e_f_g_h_i
soep-is,soep-is-2016-f,Q176,hkgeb__a_b_c_d_e_f_g_h_i
soep-is,soep-is-2016-f,Q177,hkind
soep-is,soep-is-2016-f,Q178,hknam__a_b_c_d_e_f_g_h_i
soep-is,soep-is-2016-f,Q178,hkgeb__a_b_c_d_e_f_g_h_i
soep-is,soep-is-2016-f,Q178,hksex__a_b_c_d_e_f_g_h_i
soep-is,soep-is-2016-f,Q179,hk_dummy
soep-is,soep-is-2016-f,Q180,hkmo__a_b_c_d_e_f_g_h_i
soep-is,soep-is-2016-f,Q181,hbet
soep-is,soep-is-2016-f,Q182,awoch
soep-is,soep-is-2016-f,Q183,agro
soep-is,soep-is-2016-f,Q184,akop
soep-is,soep-is-2016-f,Q185,agew
soep-is,soep-is-2016-f,Q186,aun__t_tno
soep-is,soep-is-2016-f,Q187,astor
soep-is,soep-is-2016-f,Q188,astor1
soep-is,soep-is-2016-f,Q188,astor2
soep-is,soep-is-2016-f,Q188,astor3
soep-is,soep-is-2016-f,Q188,astor4
soep-is,soep-is-2016-f,Q188,astor5
soep-is,soep-is-2016-f,Q188,astor6
soep-is,soep-is-2016-f,Q188,astor7
soep-is,soep-is-2016-f,Q188,astor8
soep-is,soep-is-2016-f,Q188,astor9
soep-is,soep-is-2016-f,Q188,astor10
soep-is,soep-is-2016-f,Q188,astorka
soep-is,soep-is-2016-f,Q189,aein1
soep-is,soep-is-2016-f,Q190,aein1s
soep-is,soep-is-2016-f,Q191,abet5
soep-is,soep-is-2016-f,Q191,abet3
soep-is,soep-is-2016-f,Q191,abet1
soep-is,soep-is-2016-f,Q191,abet2
soep-is,soep-is-2016-f,Q191,abet4
soep-is,soep-is-2016-f,Q191,abetka
soep-is,soep-is-2016-f,Q192,bein1
soep-is,soep-is-2016-f,Q193,bein1s
soep-is,soep-is-2016-f,Q194,bbet5
soep-is,soep-is-2016-f,Q194,bbet3
soep-is,soep-is-2016-f,Q194,bbet1
soep-is,soep-is-2016-f,Q194,bbet2
soep-is,soep-is-2016-f,Q194,bbet4
soep-is,soep-is-2016-f,Q194,bbetka
soep-is,soep-is-2016-f,Q195,bgew
soep-is,soep-is-2016-f,Q196,bgro
soep-is,soep-is-2016-f,Q197,bstor
soep-is,soep-is-2016-f,Q198,bstor01
soep-is,soep-is-2016-f,Q198,bstor02
soep-is,soep-is-2016-f,Q198,bstor03
soep-is,soep-is-2016-f,Q198,bstor04
soep-is,soep-is-2016-f,Q198,bstor05
soep-is,soep-is-2016-f,Q198,bstor06
soep-is,soep-is-2016-f,Q198,bstor07
soep-is,soep-is-2016-f,Q198,bstor08
soep-is,soep-is-2016-f,Q198,bstor09
soep-is,soep-is-2016-f,Q198,bstor10
soep-is,soep-is-2016-f,Q198,bstor11
soep-is,soep-is-2016-f,Q198,bstor12
soep-is,soep-is-2016-f,Q198,bstor13
soep-is,soep-is-2016-f,Q198,bstor14
soep-is,soep-is-2016-f,Q198,bstorka
soep-is,soep-is-2016-f,Q199,bver01
soep-is,soep-is-2016-f,Q199,bver02
soep-is,soep-is-2016-f,Q199,bver03
soep-is,soep-is-2016-f,Q199,bver04
soep-is,soep-is-2016-f,Q199,bver05
soep-is,soep-is-2016-f,Q199,bver06
soep-is,soep-is-2016-f,Q199,bver07
soep-is,soep-is-2016-f,Q199,bver08
soep-is,soep-is-2016-f,Q200,bver09
soep-is,soep-is-2016-f,Q200,bver10
soep-is,soep-is-2016-f,Q200,bver11
soep-is,soep-is-2016-f,Q200,bver12
soep-is,soep-is-2016-f,Q200,bver13
soep-is,soep-is-2016-f,Q200,bver14
soep-is,soep-is-2016-f,Q200,bver15
soep-is,soep-is-2016-f,Q200,bver16
soep-is,soep-is-2016-f,Q200,bver17
soep-is,soep-is-2016-f,Q201,bvergl1
soep-is,soep-is-2016-f,Q201,bvergl2
soep-is,soep-is-2016-f,Q201,bvergl3
soep-is,soep-is-2016-f,Q201,bvergl4
soep-is,soep-is-2016-f,Q202,cein__4_3
soep-is,soep-is-2016-f,Q203,cein9
soep-is,soep-is-2016-f,Q204,cein1
soep-is,soep-is-2016-f,Q205,cein1s
soep-is,soep-is-2016-f,Q206,cbet5
soep-is,soep-is-2016-f,Q206,cbet3
soep-is,soep-is-2016-f,Q206,cbet1
soep-is,soep-is-2016-f,Q206,cbet2
soep-is,soep-is-2016-f,Q206,cbet4
soep-is,soep-is-2016-f,Q206,cbetka
soep-is,soep-is-2016-f,Q207,cver01
soep-is,soep-is-2016-f,Q207,cver02
soep-is,soep-is-2016-f,Q207,cver03
soep-is,soep-is-2016-f,Q207,cver04
soep-is,soep-is-2016-f,Q207,cver05
soep-is,soep-is-2016-f,Q207,cver06
soep-is,soep-is-2016-f,Q207,cver07
soep-is,soep-is-2016-f,Q207,cver08
soep-is,soep-is-2016-f,Q208,cver09
soep-is,soep-is-2016-f,Q208,cver10
soep-is,soep-is-2016-f,Q208,cver11
soep-is,soep-is-2016-f,Q208,cver12
soep-is,soep-is-2016-f,Q208,cver13
soep-is,soep-is-2016-f,Q208,cver14
soep-is,soep-is-2016-f,Q208,cver15
soep-is,soep-is-2016-f,Q208,cver16
soep-is,soep-is-2016-f,Q208,cver17
soep-is,soep-is-2016-f,Q209,cgew
soep-is,soep-is-2016-f,Q210,cgro
soep-is,soep-is-2016-f,Q211,cstor
soep-is,soep-is-2016-f,Q212,cstor1
soep-is,soep-is-2016-f,Q212,cstor2
soep-is,soep-is-2016-f,Q212,cstor3
soep-is,soep-is-2016-f,Q212,cstor4
soep-is,soep-is-2016-f,Q212,cstor5
soep-is,soep-is-2016-f,Q212,cstor6
soep-is,soep-is-2016-f,Q212,cstor7
soep-is,soep-is-2016-f,Q212,cstor8
soep-is,soep-is-2016-f,Q212,cstor9
soep-is,soep-is-2016-f,Q212,cstorka
soep-is,soep-is-2016-f,Q213,cverg01
soep-is,soep-is-2016-f,Q213,cverg02
soep-is,soep-is-2016-f,Q213,cverg03
soep-is,soep-is-2016-f,Q213,cverg04
soep-is,soep-is-2016-f,Q213,cverg05
soep-is,soep-is-2016-f,Q213,cverg06
soep-is,soep-is-2016-f,Q213,cverg07
soep-is,soep-is-2016-f,Q213,cverg08
soep-is,soep-is-2016-f,Q213,cverg09
soep-is,soep-is-2016-f,Q213,cverg10
soep-is,soep-is-2016-f,Q214,csch1
soep-is,soep-is-2016-f,Q214,csch2
soep-is,soep-is-2016-f,Q214,csch3
soep-is,soep-is-2016-f,Q215,csch4
soep-is,soep-is-2016-f,Q215,csch5
soep-is,soep-is-2016-f,Q215,csch6
soep-is,soep-is-2016-f,Q216,pt22
soep-is,soep-is-2016-f,Q217,pt23
soep-is,soep-is-2016-f,Q218,pt24
soep-is,soep-is-2016-f,Q219,pt25
soep-is,soep-is-2016-f,Q220,pt26
