study,dataset,variable,url,url_de
soep-is,inno,ivv3arbzeit,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/ivv3arbzeit.png
soep-is,inno,ivv3stell,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/ivv3stell.png
soep-is,inno,ivv3leistung,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/ivv3leistung.png
soep-is,inno,ivv3famstand,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/ivv3famstand.png
soep-is,inno,ivv3kinder,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/ivv3kinder.png
soep-is,inno,ivv3compare,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/ivv3compare.png
soep-is,inno,ivv3brutt,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/ivv3brutt.png
soep-is,inno,ivv01a,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/ivv01a.png
soep-is,inno,ivv02a,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/ivv02a.png
soep-is,inno,ivv03a,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/ivv03a.png
soep-is,inno,ivv01b,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/ivv01b.png
soep-is,inno,ivv02b,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/ivv02b.png
soep-is,inno,ivv03b,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/ivv03b.png
soep-is,inno,ivvp6,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/ivvp6.png
soep-is,inno,im_pdigi,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/im_pdigi.png
soep-is,inno,precht06,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/precht06.png
soep-is,inno,pdigiha,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/pdigiha.png
soep-is,inno,pdigisys02_1,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/pdigisys02_1.png
soep-is,inno,pdigisys02_2,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/pdigisys02_2.png
soep-is,inno,pdigisys02_3,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/pdigisys02_3.png
soep-is,inno,pdigisys02_4,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/pdigisys02_4.png
soep-is,inno,pdigisys02_5,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/pdigisys02_5.png
soep-is,inno,pdigisys01_1,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/pdigisys01_1.png
soep-is,inno,pdigisys01_2,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/pdigisys01_2.png
soep-is,inno,pdigisys01_3,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/pdigisys01_3.png
soep-is,inno,pdigisys01_4,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/pdigisys01_4.png
soep-is,inno,pdigisys01_5,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/pdigisys01_5.png
soep-is,inno,pdigiki,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/pdigiki.png
soep-is,inno,pdigivk8_1,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/pdigivk8_1.png
soep-is,inno,pdigivk8_2,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/pdigivk8_2.png
soep-is,inno,pdigivk8_3,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/pdigivk8_3.png
soep-is,inno,pdigivk8_4,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/pdigivk8_4.png
soep-is,inno,pdigivk8_ka,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/pdigivk8_ka.png
soep-is,inno,pdigivk5,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/pdigivk5.png
soep-is,inno,pdigivk6,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/pdigivk6.png
soep-is,inno,pdigivkstd,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/pdigivkstd.png
soep-is,inno,pdigivkl,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/pdigivkl.png
soep-is,inno,pdigiam01_1,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/pdigiam01_1.png
soep-is,inno,pdigiam01_2,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/pdigiam01_2.png
soep-is,inno,pdigiam01_3,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/pdigiam01_3.png
soep-is,inno,pdigiam01_4,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/pdigiam01_4.png
soep-is,inno,pdigiam01_5,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/pdigiam01_5.png
soep-is,inno,pdigiam01_6,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/pdigiam01_6.png
soep-is,inno,pdigiam01_7,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/pdigiam01_7.png
soep-is,inno,pdigiam01_8,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/pdigiam01_8.png
soep-is,inno,pdigiam01_9,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/pdigiam01_9.png
soep-is,inno,pdigiam02,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/pdigiam02.png
soep-is,inno,pdigianw,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/pdigianw.png
soep-is,inno,pdigisp,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/pdigisp.png
soep-is,inno,pdigirm,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/pdigirm.png
soep-is,inno,pdigihw,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/pdigihw.png
soep-is,inno,pdigiaa_1,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/pdigiaa_1.png
soep-is,inno,pdigiaa_2,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/pdigiaa_2.png
soep-is,inno,pdigiaa_3,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/pdigiaa_3.png
soep-is,inno,pdigiaa_4,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/pdigiaa_4.png
soep-is,inno,pdigiaa_5,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/pdigiaa_5.png
soep-is,inno,pdigiaa_6,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/pdigiaa_6.png
soep-is,inno,pdigiaa_7,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/pdigiaa_7.png
soep-is,inno,pdigiaa_8,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/pdigiaa_8.png
soep-is,inno,pdigiaa_9,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/pdigiaa_9.png
soep-is,inno,pdigiaa_10,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/pdigiaa_10.png
soep-is,inno,pdigiaa_11,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/pdigiaa_11.png
soep-is,inno,pdigiaa_12,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/pdigiaa_12.png
soep-is,inno,pdigiwlb1,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/pdigiwlb1.png
soep-is,inno,pdigiwlb2,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/pdigiwlb2.png
soep-is,inno,pdigiwlb4,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/pdigiwlb4.png
soep-is,inno,pdigiaut1,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/pdigiaut1.png
soep-is,inno,pdigiaut2,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/pdigiaut2.png
soep-is,inno,pdigiaut3,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/pdigiaut3.png
soep-is,inno,pdigiaut4,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/pdigiaut4.png
soep-is,inno,pdigiaut5,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/pdigiaut5.png
soep-is,inno,pdigiaut7_1,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/pdigiaut7_1.png
soep-is,inno,pdigiaut7_2,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/pdigiaut7_2.png
soep-is,inno,pdigiaut7_3,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/pdigiaut7_3.png
soep-is,inno,im_isp2019,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/im_isp2019.png
soep-is,inno,isp_01,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/isp_01.png
soep-is,inno,isp_02,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/isp_02.png
soep-is,inno,isp_19,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/isp_19.png
soep-is,inno,isp_03,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/isp_03.png
soep-is,inno,isp_06,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/isp_06.png
soep-is,inno,isp_07_1,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/isp_07_1.png
soep-is,inno,isp_07_2,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/isp_07_2.png
soep-is,inno,isp_07_3,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/isp_07_3.png
soep-is,inno,isp_07_4,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/isp_07_4.png
soep-is,inno,isp_07_ka,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/isp_07_ka.png
soep-is,inno,isp_08_order,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/isp_08_order.png
soep-is,inno,isp_08_1,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/isp_08_1.png
soep-is,inno,isp_08_2,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/isp_08_2.png
soep-is,inno,isp_08_3,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/isp_08_3.png
soep-is,inno,isp_08_4,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/isp_08_4.png
soep-is,inno,isp_08_5,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/isp_08_5.png
soep-is,inno,isp_08_6,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/isp_08_6.png
soep-is,inno,isp_08_7,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/isp_08_7.png
soep-is,inno,isp_08_ka,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/isp_08_ka.png
soep-is,inno,isp_18,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/isp_18.png
soep-is,inno,isp_09,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/isp_09.png
soep-is,inno,isp_10,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/isp_10.png
soep-is,inno,isp_11_1,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/isp_11_1.png
soep-is,inno,isp_11_2,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/isp_11_2.png
soep-is,inno,isp_11_3,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/isp_11_3.png
soep-is,inno,isp_11_4,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/isp_11_4.png
soep-is,inno,isp_11_5,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/isp_11_5.png
soep-is,inno,isp_11_6,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/isp_11_6.png
soep-is,inno,isp_11_7,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/isp_11_7.png
soep-is,inno,isp_11_8,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/isp_11_8.png
soep-is,inno,isp_11_9,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/isp_11_9.png
soep-is,inno,isp_11_10,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/isp_11_10.png
soep-is,inno,isp_12_1,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/isp_12_1.png
soep-is,inno,isp_12_2,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/isp_12_2.png
soep-is,inno,isp_12_3,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/isp_12_3.png
soep-is,inno,isp_12_4,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/isp_12_4.png
soep-is,inno,isp_12_5,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/isp_12_5.png
soep-is,inno,isp_12_6,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/isp_12_6.png
soep-is,inno,isp_12_7,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/isp_12_7.png
soep-is,inno,isp_12_8,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/isp_12_8.png
soep-is,inno,isp_12_9,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/isp_12_9.png
soep-is,inno,isp_12_10,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/isp_12_10.png
soep-is,inno,isp_13,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/isp_13.png
soep-is,inno,isp_14,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/isp_14.png
soep-is,inno,isp_15,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/isp_15.png
soep-is,inno,pthheiza1,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/pthheiza1.png
soep-is,inno,pthheiza2,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/pthheiza2.png
soep-is,inno,pthheiza3,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/pthheiza3.png
soep-is,inno,pthheiza4,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/pthheiza4.png
soep-is,inno,pthheizaka,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/pthheizaka.png
soep-is,inno,pthheiza1a,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/pthheiza1a.png
soep-is,inno,pthheiza2a,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/pthheiza2a.png
soep-is,inno,pthheiza3a,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/pthheiza3a.png
soep-is,inno,pthheiza4a,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/pthheiza4a.png
soep-is,inno,ptpmusp1,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/ptpmusp1.png
soep-is,inno,ptpna15,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/ptpna15.png
soep-is,inno,ptpdverb,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/ptpdverb.png
soep-is,inno,ptpeverb,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/ptpeverb.png
soep-is,inno,ptpfrentz,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/ptpfrentz.png
soep-is,inno,ptprentza2,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/ptprentza2.png
soep-is,inno,ptptrente,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/ptptrente.png
soep-is,inno,ptptrente2,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/ptptrente2.png
soep-is,inno,ptpsrentz_1,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/ptpsrentz_1.png
soep-is,inno,ptpsrentz_2,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/ptpsrentz_2.png
soep-is,inno,ptpsrentz_3,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/ptpsrentz_3.png
soep-is,inno,ptpsrentz_ka,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/ptpsrentz_ka.png
soep-is,inno,ptpsrentz2,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/ptpsrentz2.png
soep-is,inno,ptpeinar,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/ptpeinar.png
soep-is,inno,ptpanldau,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/ptpanldau.png
soep-is,inno,ptpbererf,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/ptpbererf.png
soep-is,inno,ptpbeh3,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/ptpbeh3.png
soep-is,inno,ptpbeh4,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/ptpbeh4.png
soep-is,inno,ptpbeh5,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/ptpbeh5.png
soep-is,inno,ptpbeh6,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/ptpbeh6.png
soep-is,inno,ptpbeh7,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/ptpbeh7.png
soep-is,inno,ptpbehka,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/ptpbehka.png
soep-is,inno,ptpsta2,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/ptpsta2.png
soep-is,inno,geh_2020vollzeitsplit,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/geh_2020vollzeitsplit.png
soep-is,inno,geh_2019_01a_nachfrage,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/geh_2019_01a_nachfrage.png
soep-is,inno,geh_2019_02a_nachfrage,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/geh_2019_02a_nachfrage.png
soep-is,inno,geh_2019_03a_nachfrage,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/geh_2019_03a_nachfrage.png
soep-is,inno,geh_2019_04_nachfrage,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/geh_2019_04_nachfrage.png
soep-is,inno,geh_2019_06_nachfrage,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/geh_2019_06_nachfrage.png
soep-is,inno,geh_2019_07_nachfrage,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/geh_2019_07_nachfrage.png
soep-is,inno,geh_2019_08_nachfrage,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/geh_2019_08_nachfrage.png
soep-is,inno,geh_2020teilzeitsplit,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/geh_2020teilzeitsplit.png
soep-is,inno,geh_2019_01b_nachfrage,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/geh_2019_01b_nachfrage.png
soep-is,inno,geh_2019_02b_nachfrage,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/geh_2019_02b_nachfrage.png
soep-is,inno,geh_2019_03b_nachfrage,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/geh_2019_03b_nachfrage.png
soep-is,inno,geh_2019_10_nachfrage,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/geh_2019_10_nachfrage.png
soep-is,inno,geh_2019_12_nachfrage,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/geh_2019_12_nachfrage.png
soep-is,inno,geh_2019_13_nachfrage,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/geh_2019_13_nachfrage.png
soep-is,inno,geh_2019_14_nachfrage,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/geh_2019_14_nachfrage.png
soep-is,inno,im_schu,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/im_schu.png
soep-is,inno,schu_01,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/schu_01.png
soep-is,inno,schu_02,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/schu_02.png
soep-is,inno,schu_03,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/schu_03.png
soep-is,inno,schu_04,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/schu_04.png
soep-is,inno,schu_05,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/schu_05.png
soep-is,inno,schu_06,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/schu_06.png
soep-is,inno,schu_07,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/schu_07.png
soep-is,inno,schu_08,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/schu_08.png
soep-is,inno,schu_09,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/schu_09.png
soep-is,inno,schu_10,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/schu_10.png
soep-is,inno,schu_11,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/schu_11.png
soep-is,inno,schu_12,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/schu_12.png
soep-is,inno,schu_13,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/schu_13.png
soep-is,inno,schu_14,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/schu_14.png
soep-is,inno,schu_15,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/schu_15.png
soep-is,inno,schu_21,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/schu_21.png
soep-is,inno,schu_22,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/schu_22.png
soep-is,inno,schu_23,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/schu_23.png
soep-is,inno,schu_24,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/schu_24.png
soep-is,inno,schu_24a,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/schu_24a.png
soep-is,inno,im_izahl,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/im_izahl.png
soep-is,inno,izahlteiln,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/izahlteiln.png
soep-is,inno,izahlsplit,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/izahlsplit.png
soep-is,inno,izahlw01,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/izahlw01.png
soep-is,inno,izahl_kast01_rf_ziff1,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/izahl_kast01_rf_ziff1.png
soep-is,inno,izahl_kast01_rf_ziff2,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/izahl_kast01_rf_ziff2.png
soep-is,inno,izahl_kast01_rf_ziff3,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/izahl_kast01_rf_ziff3.png
soep-is,inno,izahl_kast01_rf_ziff4,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/izahl_kast01_rf_ziff4.png
soep-is,inno,izahl_kast01_rf_ziff5,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/izahl_kast01_rf_ziff5.png
soep-is,inno,izahl_kast01_rf_ziff6,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/izahl_kast01_rf_ziff6.png
soep-is,inno,izahl_kast01_rf_ziff7,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/izahl_kast01_rf_ziff7.png
soep-is,inno,izahl_kast01_rf_ziff8,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/izahl_kast01_rf_ziff8.png
soep-is,inno,izahl_kast01_rf_ziff9,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/izahl_kast01_rf_ziff9.png
soep-is,inno,izahl_kast01_rf_ziff10,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/izahl_kast01_rf_ziff10.png
soep-is,inno,izahlkast01,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/izahlkast01.png
soep-is,inno,izahl_kast01_rf_kl1,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/izahl_kast01_rf_kl1.png
soep-is,inno,izahl_kast01_rf_kl2,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/izahl_kast01_rf_kl2.png
soep-is,inno,izahl_kast01_rf_kl3,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/izahl_kast01_rf_kl3.png
soep-is,inno,izahl_kast01_rf_kl4,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/izahl_kast01_rf_kl4.png
soep-is,inno,izahl_kast01_rf_kl5,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/izahl_kast01_rf_kl5.png
soep-is,inno,izahl_kast01_rf_kl6,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/izahl_kast01_rf_kl6.png
soep-is,inno,izahl_kast01_rf_kl7,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/izahl_kast01_rf_kl7.png
soep-is,inno,izahl_kast01_rf_kl8,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/izahl_kast01_rf_kl8.png
soep-is,inno,izahl_kast01_rf_kl9,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/izahl_kast01_rf_kl9.png
soep-is,inno,izahl_kast01_rf_kl10,,https://git.soep.de/soep-public/graphics/-/raw/soep-is-2023/IS/inno/izahl_kast01_rf_kl10.png
